,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,snapshotDate,latestStockPrice,optionType,ticker
24,NU250502P00011000,2025-04-28 17:45:48+00:00,11.0,0.02,0.01,0.02,-0.01,-33.333336,66.0,276,0.57812921875,False,REGULAR,USD,2025-05-02,2025-04-28,12.140000343322754,PUT,NU
25,NU250502P00011500,2025-04-28 19:55:17+00:00,11.5,0.05,0.05,0.06,-0.05,-50.0,152.0,284,0.523442265625,False,REGULAR,USD,2025-05-02,2025-04-28,12.140000343322754,PUT,NU
26,NU250502P00012000,2025-04-28 19:51:59+00:00,12.0,0.15,0.15,0.2,-0.120000005,-44.444443,203.0,369,0.523442265625,False,REGULAR,USD,2025-05-02,2025-04-28,12.140000343322754,PUT,NU
27,NU250502P00012500,2025-04-28 19:54:34+00:00,12.5,0.42,0.22,0.48,-1.0400001,-71.23288,61.0,5,0.507817421875,True,REGULAR,USD,2025-05-02,2025-04-28,12.140000343322754,PUT,NU
28,NU250502P00013000,2025-04-28 19:09:28+00:00,13.0,0.91,0.72,1.02,-0.19,-17.272726,12.0,22,0.8984385156249999,True,REGULAR,USD,2025-05-02,2025-04-28,12.140000343322754,PUT,NU
45,NU250509C00011500,2025-04-28 19:56:35+00:00,11.5,0.82,0.75,0.81,0.110000014,15.492961,23.0,526,0.50586431640625,True,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,CALL,NU
46,NU250509C00012000,2025-04-28 19:28:06+00:00,12.0,0.47,0.41,0.44,0.08000001,20.512823,182.0,1396,0.437505625,True,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,CALL,NU
47,NU250509C00012500,2025-04-28 19:54:52+00:00,12.5,0.21,0.2,0.21,0.049999997,31.249998,5027.0,327,0.42383388671875,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,CALL,NU
48,NU250509C00013000,2025-04-28 19:51:48+00:00,13.0,0.08,0.05,0.09,0.02,33.333336,167.0,276,0.42774009765625004,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,CALL,NU
49,NU250509C00013500,2025-04-28 19:43:15+00:00,13.5,0.03,0.01,0.02,0.0,0.0,3251.0,14,0.38281867187499996,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,CALL,NU
50,NU250509C00014000,2025-04-14 13:38:07+00:00,14.0,0.02,0.0,0.22,0.01,100.0,1.0,1,0.73437765625,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,CALL,NU
51,NU250509P00007500,2025-04-14 17:07:05+00:00,7.5,0.01,0.0,0.12,0.0,0.0,,4,1.703126484375,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
52,NU250509P00008000,2025-04-21 15:26:36+00:00,8.0,0.01,0.0,0.1,0.0,0.0,50.0,120,1.453127734375,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
53,NU250509P00008500,2025-04-28 14:14:01+00:00,8.5,0.01,0.0,0.24,-0.03,-75.0,3.0,71,1.5625021874999998,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
54,NU250509P00009000,2025-04-23 17:47:44+00:00,9.0,0.02,0.0,0.15,0.0,0.0,1.0,57,1.203128984375,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
55,NU250509P00009500,2025-04-23 17:11:38+00:00,9.5,0.03,0.0,0.05,0.0,0.0,24.0,225,0.8125018749999999,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
56,NU250509P00010000,2025-04-28 17:10:23+00:00,10.0,0.01,0.0,0.1,-0.02,-66.66667,6.0,963,0.773439765625,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
57,NU250509P00010500,2025-04-28 16:12:21+00:00,10.5,0.03,0.01,0.08,0.0,0.0,2.0,1328,0.6015664843750002,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
58,NU250509P00011000,2025-04-28 15:39:42+00:00,11.0,0.05,0.04,0.08,-0.05,-50.0,14.0,152,0.5351608984375,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
59,NU250509P00011500,2025-04-28 19:58:30+00:00,11.5,0.13,0.11,0.14,-0.040000007,-23.529415,456.0,562,0.46094289062500005,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
60,NU250509P00012000,2025-04-28 19:59:18+00:00,12.0,0.29,0.26,0.32,-0.07000002,-19.44445,310.0,6,0.46094289062500005,False,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
61,NU250509P00012500,2025-04-28 19:45:29+00:00,12.5,0.56,0.52,0.57,-0.26999998,-32.530117,4.0,25,0.42383388671875,True,REGULAR,USD,2025-05-09,2025-04-28,12.140000343322754,PUT,NU
11,BBWI250502C00029000,2025-04-25 18:57:21+00:00,29.0,1.0,2.3,2.5,0.0,0.0,2.0,80,0.6992217578125001,True,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
15,BBWI250502C00031000,2025-04-28 19:40:42+00:00,31.0,0.8,0.8,0.95,0.58000004,263.6364,46.0,62,0.584965087890625,True,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
16,BBWI250502C00031500,2025-04-28 18:43:45+00:00,31.5,0.65,0.55,0.7,0.48999998,306.24997,33.0,81,0.57812921875,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
17,BBWI250502C00032000,2025-04-28 19:05:17+00:00,32.0,0.35,0.35,0.45,0.19999999,133.33331,228.0,55,0.5488326367187502,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
18,BBWI250502C00032500,2025-04-28 19:45:17+00:00,32.5,0.23,0.2,0.25,0.120000005,109.09091,45.0,2,0.5136767382812499,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
19,BBWI250502C00033000,2025-04-28 17:51:52+00:00,33.0,0.1,0.1,0.15,0.0,0.0,22.0,18,0.500005,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
20,BBWI250502C00034000,2025-04-15 18:05:18+00:00,34.0,0.09,0.0,0.1,0.0,0.0,80.0,77,0.5312546875,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
21,BBWI250502C00035000,2025-04-15 14:36:19+00:00,35.0,0.1,0.0,0.05,0.0,0.0,10.0,7,0.585941640625,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
22,BBWI250502C00036000,2025-04-09 19:06:11+00:00,36.0,0.11,0.0,0.5,0.0,0.0,1.0,11,1.171879140625,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
23,BBWI250502C00037000,2025-03-24 14:48:43+00:00,37.0,0.26,0.0,0.75,0.0,0.0,,3,1.4960962695312499,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
24,BBWI250502C00038000,2025-03-17 19:45:30+00:00,38.0,0.15,0.0,0.95,0.0,0.0,,2,1.7734386328124998,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,CALL,BBWI
25,BBWI250502P00019000,2025-04-04 14:16:17+00:00,19.0,0.2,0.0,0.5,0.0,0.0,20.0,20,3.2109394726562495,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
26,BBWI250502P00020000,2025-04-07 18:23:15+00:00,20.0,0.25,0.0,0.5,0.0,0.0,8.0,16,2.933596416015625,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
27,BBWI250502P00023000,2025-04-14 18:36:34+00:00,23.0,0.2,0.0,0.2,0.0,0.0,1653.0,1652,1.76171994140625,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
28,BBWI250502P00024000,2025-04-17 14:31:08+00:00,24.0,0.25,0.0,0.2,0.0,0.0,3.0,4,1.5546897265624997,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
29,BBWI250502P00024500,2025-04-21 14:56:59+00:00,24.5,0.25,0.0,0.1,0.0,0.0,,30,1.2734411328124997,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
30,BBWI250502P00026000,2025-04-24 18:53:37+00:00,26.0,0.08,0.0,0.05,0.0,0.0,1.0,10,0.8906260937499999,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
31,BBWI250502P00026500,2025-04-23 19:32:31+00:00,26.5,0.27,0.0,0.05,0.0,0.0,40.0,47,0.8125018749999999,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
32,BBWI250502P00027000,2025-04-25 16:50:41+00:00,27.0,0.13,0.0,0.5,0.0,0.0,15.0,52,1.2421912890624998,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
33,BBWI250502P00027500,2025-04-24 17:18:07+00:00,27.5,0.32,0.0,0.3,0.0,0.0,1.0,1,0.9687503125,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
34,BBWI250502P00028000,2025-04-23 16:54:02+00:00,28.0,0.57,0.0,0.1,0.0,0.0,100.0,102,0.6601596484375001,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
35,BBWI250502P00028500,2025-04-25 15:28:56+00:00,28.5,0.45,0.05,0.15,0.0,0.0,4.0,181,0.6796907031250001,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
36,BBWI250502P00029000,2025-04-28 15:19:31+00:00,29.0,0.19,0.1,0.2,-0.42000002,-68.852455,4.0,139,0.6562534375000001,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
37,BBWI250502P00029500,2025-04-28 19:09:31+00:00,29.5,0.2,0.15,0.25,-0.47000003,-70.14926,16.0,55,0.6113320117187502,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
38,BBWI250502P00030000,2025-04-28 17:22:02+00:00,30.0,0.45,0.25,0.35,-0.55,-55.0,45.0,5,0.5937540625000001,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
39,BBWI250502P00031000,2025-04-28 19:01:41+00:00,31.0,0.75,0.6,0.75,-1.13,-60.106384,45.0,3,0.6005899316406251,False,REGULAR,USD,2025-05-02,2025-04-28,31.219999313354492,PUT,BBWI
57,BBWI250509C00032000,2025-04-28 19:58:58+00:00,32.0,0.75,0.7,0.8,0.54,257.1429,99.0,14,0.5009815527343751,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,CALL,BBWI
58,BBWI250509C00033000,2025-04-28 19:59:18+00:00,33.0,0.42,0.35,0.45,0.29999998,249.99997,8.0,42,0.5048877636718749,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,CALL,BBWI
59,BBWI250509C00034000,2025-04-28 16:27:37+00:00,34.0,0.15,0.15,0.3,0.060000002,66.666664,3.0,10,0.5390671093750001,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,CALL,BBWI
60,BBWI250509C00035000,2025-04-28 18:51:15+00:00,35.0,0.08,0.05,0.2,-0.020000003,-20.000002,2.0,12,0.500005,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,CALL,BBWI
61,BBWI250509P00020000,2025-04-11 17:50:42+00:00,20.0,0.35,0.0,0.4,0.0,0.0,1.0,11,1.6796891015625,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
62,BBWI250509P00021000,2025-04-10 16:21:18+00:00,21.0,0.4,0.0,0.1,0.0,0.0,,3,1.171879140625,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
63,BBWI250509P00022000,2025-04-11 19:10:29+00:00,22.0,0.5,0.0,0.1,0.0,0.0,5.0,15,1.0468797656250002,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
64,BBWI250509P00024000,2025-04-21 15:23:26+00:00,24.0,0.4,0.0,0.05,0.0,0.0,1.0,4,0.73437765625,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
65,BBWI250509P00025000,2025-04-15 17:35:28+00:00,25.0,0.6,0.0,0.65,0.0,0.0,7.0,7,1.1035201074218752,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
66,BBWI250509P00026000,2025-04-25 14:41:15+00:00,26.0,0.22,0.0,0.2,0.0,0.0,20.0,61,0.6992217578125001,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
67,BBWI250509P00027000,2025-04-28 14:15:10+00:00,27.0,0.14,0.05,0.15,-0.31,-68.88889,2.0,43,0.5839885351562499,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
70,BBWI250509P00028500,2025-04-28 16:17:46+00:00,28.5,0.32,0.2,0.3,-0.38,-54.285717,3.0,11,0.5429733203125001,False,REGULAR,USD,2025-05-09,2025-04-28,31.219999313354492,PUT,BBWI
20,GE250502C00207500,2025-04-28 19:57:19+00:00,207.5,0.55,0.36,0.58,0.23000002,71.87501,104.0,44,0.31592480957031244,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
21,GE250502C00210000,2025-04-28 19:59:12+00:00,210.0,0.25,0.12,0.28,0.11,78.57143,443.0,1429,0.31592480957031244,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
22,GE250502C00212500,2025-04-28 19:53:17+00:00,212.5,0.1,0.05,0.12,0.020000003,25.000004,70.0,4,0.31445998046874996,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
23,GE250502C00215000,2025-04-28 18:32:39+00:00,215.0,0.07,0.0,0.11,-0.080000006,-53.333336,11.0,29,0.35938140625,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
24,GE250502C00220000,2025-04-28 17:40:39+00:00,220.0,0.01,0.0,0.09,0.0,0.0,42.0,67,0.4414118359375,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
25,GE250502C00225000,2025-04-25 14:58:52+00:00,225.0,0.08,0.0,0.41,0.07,700.0001,1.0,37,0.6103554589843752,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
26,GE250502C00230000,2025-04-21 19:43:50+00:00,230.0,0.04,0.0,0.13,0.0,0.0,1.0,122,0.5898478515625001,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
27,GE250502C00235000,2025-04-16 15:30:47+00:00,235.0,0.02,0.0,0.32,0.0,0.0,1.0,15,0.7617211328125001,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
28,GE250502C00240000,2025-04-28 17:09:02+00:00,240.0,0.01,0.0,0.01,-0.22999999,-95.83333,1.0,15,0.5625043750000001,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
29,GE250502C00245000,2025-04-14 13:32:51+00:00,245.0,0.68,0.0,0.32,0.0,0.0,1.0,4,0.9257819921875,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
30,GE250502C00250000,2025-04-14 13:32:51+00:00,250.0,0.66,0.0,0.32,0.0,0.0,1.0,9,1.0039112304687499,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
31,GE250502C00255000,2025-03-31 19:54:54+00:00,255.0,0.17,0.0,0.32,0.0,0.0,8.0,9,1.0800827246093752,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,CALL,GE
32,GE250502P00105000,2025-04-21 13:30:03+00:00,105.0,0.05,0.0,0.22,0.0,0.0,10.0,65,2.593753515625,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
33,GE250502P00110000,2025-04-21 17:20:51+00:00,110.0,0.05,0.0,0.08,0.0,0.0,12.0,39,2.156254609375,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
34,GE250502P00115000,2025-04-15 17:57:56+00:00,115.0,0.31,0.0,0.23,0.0,0.0,4.0,9,2.2734418164062498,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
35,GE250502P00120000,2025-04-21 18:00:47+00:00,120.0,0.2,0.0,0.29,0.0,0.0,,2,2.175785810546875,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
36,GE250502P00125000,2025-04-17 14:16:38+00:00,125.0,0.18,0.0,0.24,0.0,0.0,4.0,8,1.97265638671875,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
37,GE250502P00130000,2025-04-24 17:49:59+00:00,130.0,0.01,0.0,0.11,0.0,0.0,3.0,85,1.65625171875,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
38,GE250502P00135000,2025-04-23 19:46:18+00:00,135.0,0.09,0.0,0.33,0.0,0.0,3.0,6,1.7578137109375,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
39,GE250502P00140000,2025-04-23 13:49:19+00:00,140.0,0.01,0.0,0.23,-0.060000002,-85.71429,2.0,39,1.53515857421875,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
40,GE250502P00145000,2025-04-22 19:57:58+00:00,145.0,0.04,0.0,0.33,0.0,0.0,2.0,21,1.474612001953125,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
41,GE250502P00150000,2025-04-23 15:23:23+00:00,150.0,0.05,0.0,0.07,0.0,0.0,8.0,64,1.09375453125,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
42,GE250502P00155000,2025-04-28 16:46:58+00:00,155.0,0.01,0.0,0.04,-0.03,-75.0,70.0,229,0.929688203125,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
43,GE250502P00157500,2025-04-22 14:42:22+00:00,157.5,0.2,0.0,0.17,0.0,0.0,,2,1.0390673046875003,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
44,GE250502P00160000,2025-04-28 13:48:20+00:00,160.0,0.01,0.0,0.31,-0.17999999,-94.73685,1.0,108,1.0683640332031252,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
45,GE250502P00162500,2025-04-28 15:59:46+00:00,162.5,0.01,0.01,0.16,-0.09,-90.0,14.0,29,0.91992267578125,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
46,GE250502P00165000,2025-04-25 17:00:51+00:00,165.0,0.13,0.0,0.21,0.0,0.0,6.0,73,0.8886729882812499,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
47,GE250502P00167500,2025-04-25 14:47:10+00:00,167.5,0.3,0.0,0.32,0.0,0.0,2.0,25,0.88476677734375,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
48,GE250502P00170000,2025-04-28 17:49:45+00:00,170.0,0.01,0.0,0.2,-0.049999997,-83.333336,11.0,75,0.7656273437500001,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
49,GE250502P00172500,2025-04-28 19:46:16+00:00,172.5,0.01,0.0,0.21,-0.14999999,-93.74999,4.0,131,0.710940390625,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
50,GE250502P00175000,2025-04-28 14:28:36+00:00,175.0,0.06,0.0,0.23,-0.030000005,-33.333336,8.0,159,0.6640658593750002,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
51,GE250502P00177500,2025-04-28 19:39:11+00:00,177.5,0.08,0.01,0.34,-0.07000001,-46.66667,36.0,108,0.649417568359375,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
52,GE250502P00180000,2025-04-28 19:39:11+00:00,180.0,0.06,0.02,0.1,-0.09,-59.999996,16.0,99,0.53320779296875,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
53,GE250502P00182500,2025-04-28 18:30:32+00:00,182.5,0.1,0.03,0.12,-0.12,-54.545456,10.0,75,0.49219257812500006,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
54,GE250502P00185000,2025-04-28 17:07:34+00:00,185.0,0.09,0.09,0.23,-0.25,-73.52941,44.0,124,0.49121602539062503,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
55,GE250502P00187500,2025-04-28 16:37:48+00:00,187.5,0.2,0.17,0.44,-0.35000002,-63.636368,21.0,116,0.4975636181640626,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
56,GE250502P00190000,2025-04-28 19:42:11+00:00,190.0,0.34,0.2,0.5,-0.47,-58.024693,41.0,211,0.44043528320312497,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
57,GE250502P00192500,2025-04-28 19:54:42+00:00,192.5,0.5,0.31,0.69,-0.65,-56.52174,75.0,114,0.40479110839843746,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
58,GE250502P00195000,2025-04-28 19:59:27+00:00,195.0,0.85,0.79,0.97,-1.1,-56.410255,214.0,220,0.36817038085937503,False,REGULAR,USD,2025-05-02,2025-04-28,200.86000061035156,PUT,GE
88,GE250509C00210000,2025-04-28 19:48:49+00:00,210.0,0.9,0.74,1.02,0.120000005,15.384616,52.0,24,0.2849192602539062,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
89,GE250509C00212500,2025-04-28 18:53:41+00:00,212.5,0.5,0.38,0.6,0.050000012,11.111114,12.0,2,0.278327529296875,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
90,GE250509C00215000,2025-04-28 19:46:02+00:00,215.0,0.31,0.13,0.35,0.17,121.42857,5.0,31,0.2761302856445312,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
91,GE250509C00220000,2025-04-25 17:44:08+00:00,220.0,0.15,0.06,0.4,0.0,0.0,21.0,123,0.3549869189453124,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
92,GE250509C00225000,2025-04-22 13:59:10+00:00,225.0,0.38,0.0,0.73,0.0,0.0,26.0,33,0.48413601806640627,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
93,GE250509C00230000,2025-04-28 15:55:53+00:00,230.0,0.23,0.0,0.22,0.21000001,1050.0002,1.0,11,0.42969320312500003,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
94,GE250509C00235000,2025-04-23 13:48:27+00:00,235.0,0.02,0.01,0.72,0.0,0.0,5.0,23,0.5312546875,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
95,GE250509C00240000,2025-03-31 17:46:47+00:00,240.0,0.31,0.0,0.73,0.0,0.0,,1,0.5874064697265625,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
96,GE250509C00245000,2025-04-24 18:09:13+00:00,245.0,0.03,0.0,0.73,0.0,0.0,,2,0.64062859375,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,CALL,GE
97,GE250509P00110000,2025-04-22 19:57:54+00:00,110.0,0.02,0.0,0.25,0.0,0.0,,15,1.484377578125,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
98,GE250509P00115000,2025-04-22 14:25:39+00:00,115.0,0.02,0.0,0.31,0.0,0.0,,5,1.423831005859375,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
99,GE250509P00120000,2025-04-23 17:58:54+00:00,120.0,0.02,0.0,0.3,0.0,0.0,,15,1.3183627832031248,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
100,GE250509P00125000,2025-04-23 13:47:20+00:00,125.0,0.02,0.0,0.39,0.0,0.0,10.0,17,1.2695349023437497,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
101,GE250509P00130000,2025-04-21 18:01:07+00:00,130.0,0.75,0.0,0.39,0.0,0.0,,6,1.1757853710937498,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
102,GE250509P00135000,2025-04-21 18:54:01+00:00,135.0,0.45,0.0,0.5,0.0,0.0,,1,1.126957490234375,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
103,GE250509P00140000,2025-04-25 14:30:46+00:00,140.0,0.05,0.0,0.5,0.0,0.0,2.0,5,1.0351610742187503,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
104,GE250509P00145000,2025-04-22 15:00:10+00:00,145.0,0.38,0.0,0.66,0.0,0.0,29.0,28,0.992187578125,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
105,GE250509P00150000,2025-04-22 15:00:10+00:00,150.0,0.48,0.0,0.66,0.0,0.0,30.0,30,0.9023447265625,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
107,GE250509P00160000,2025-04-24 14:09:09+00:00,160.0,0.33,0.0,0.5,0.0,0.0,1.0,11,0.6962920996093751,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
108,GE250509P00162500,2025-04-22 13:30:02+00:00,162.5,0.89,0.01,0.75,0.0,0.0,,1,0.7070341796875,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
109,GE250509P00165000,2025-04-28 19:37:32+00:00,165.0,0.07,0.01,0.27,-0.36,-83.72093,3.0,127,0.559574716796875,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
111,GE250509P00170000,2025-04-28 19:49:56+00:00,170.0,0.1,0.0,0.6,-0.21000001,-67.741936,1.0,56,0.5546919531250001,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
112,GE250509P00172500,2025-04-25 19:48:56+00:00,172.5,0.28,0.0,0.49,0.0,0.0,2.0,32,0.5688519677734375,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
113,GE250509P00175000,2025-04-25 17:00:51+00:00,175.0,0.24,0.06,0.58,-0.14,-36.842106,2.0,53,0.5463912548828126,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
114,GE250509P00177500,2025-04-28 19:23:09+00:00,177.5,0.23,0.01,0.63,-0.26999998,-53.999996,1.0,7,0.5127001855468749,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
115,GE250509P00180000,2025-04-28 19:23:37+00:00,180.0,0.31,0.24,0.44,-0.19,-38.0,10.0,69,0.428716650390625,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
116,GE250509P00182500,2025-04-28 14:39:36+00:00,182.5,0.42,0.34,0.43,-0.61,-59.2233,6.0,80,0.383795224609375,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
117,GE250509P00185000,2025-04-28 19:37:32+00:00,185.0,0.56,0.49,0.64,-0.41000003,-42.268044,21.0,103,0.3789124609375,False,REGULAR,USD,2025-05-09,2025-04-28,200.86000061035156,PUT,GE
